DaysSinceRecentOrder,Nb Orders,Amount Orders,Avg Amount Orders,Nb items,Avg Nb items,Avg item amount,PayMeth_Bancontact,PayMeth_Ideal,PayMeth_Klarna,PayMeth_Pay Later,PayMeth_shopify payments,Always Discount,Never Discount,Max Discount Percentage,Same SKU more than once,Email Marketing Consent,Accepts Marketing,click,open,Days since First Active,Days since Last Active,Recent City_amsterdam,Recent City_den haag,Recent City_haarlem,Recent City_rotterdam,Recent City_utrecht,Recent Country_be,Recent Country_de,Recent Country_nl,cluster
387,1,34.95,34.95,1,1.0,34.95,0,1,0,0,0,0,1,0.0,0,2,0,0,1,791,1,False,False,False,False,False,False,False,True,2
3,1,51.9,51.9,2,2.0,25.95,0,0,0,0,1,0,1,0.0,0,2,0,0,1,3,-5,False,False,False,False,False,False,False,True,2
387,2,221.66,55.42,4,1.0,29.56,0,1,0,0,0,0,0,0.15,1,1,0,1,1,621,7,False,False,False,False,False,True,False,False,0
387,1,106.02,53.01,2,1.0,28.94,0,1,0,0,0,1,0,0.09,0,0,0,1,1,648,190,False,False,False,False,False,False,False,True,3
322,3,506.29,101.26,13,3.0,28.36,0,1,0,0,1,1,0,0.25,1,0,0,1,1,478,208,False,False,False,False,False,False,False,True,4
227,1,33.25,33.25,1,1.0,36.95,0,0,0,0,1,1,0,0.11,0,2,0,0,1,227,187,False,False,False,False,False,False,False,True,1
387,1,36.95,36.95,1,1.0,36.95,0,1,0,0,0,0,1,0.0,0,2,0,0,1,612,19,False,False,False,False,False,False,False,True,2
97,2,224.43,74.81,3,1.0,62.52,0,0,0,0,1,1,0,0.32,1,1,1,1,1,394,23,False,False,False,False,False,True,False,False,1
387,2,106.01,53.0,4,2.0,27.7,0,1,0,0,0,0,0,0.09,0,1,0,1,1,869,387,False,False,False,False,False,False,False,True,3
108,1,53.12,53.12,2,2.0,34.95,0,0,0,0,1,1,0,0.32,0,0,0,0,1,108,28,False,False,False,False,False,False,False,True,1
387,1,62.91,62.91,2,2.0,34.66,0,1,0,0,0,1,0,0.1,0,0,0,0,1,448,387,False,False,False,False,False,False,False,True,3
15,1,52.11,52.11,2,2.0,28.95,0,0,0,0,1,1,0,0.11,0,0,0,0,1,15,-2,False,True,False,False,False,False,False,True,1
210,1,73.98,73.98,3,3.0,25.95,0,0,1,0,0,1,0,0.05,0,0,0,1,1,210,183,False,False,False,False,False,False,False,True,1
387,3,176.72,44.18,4,1.0,29.89,0,1,0,0,0,0,0,0.1,0,0,0,0,1,591,387,False,False,False,True,False,False,False,True,3
377,1,180.22,90.11,3,2.0,31.95,1,0,0,0,0,1,0,0.05,0,2,0,0,1,386,2,False,False,False,False,False,True,False,False,0
146,1,29.95,29.95,1,1.0,29.95,0,0,0,0,1,0,1,0.0,0,0,0,0,1,146,46,False,False,False,False,False,False,False,True,2
387,2,23.73,7.91,3,1.0,29.36,0,1,0,0,0,1,0,1.0,0,0,0,0,1,868,209,True,False,False,False,False,False,False,True,3
145,1,377.46,188.73,6,3.0,34.95,0,0,0,0,1,1,0,0.11,0,1,1,0,1,152,27,False,False,False,False,False,False,False,True,1
369,1,119.8,59.9,2,1.0,29.95,0,0,0,0,1,0,1,0.0,0,0,0,1,1,369,282,False,False,False,False,False,True,False,False,0
387,1,88.21,88.21,3,3.0,30.95,0,0,0,1,0,1,0,0.05,0,0,0,0,1,526,261,False,False,False,False,False,False,False,True,3
377,1,106.94,53.47,2,1.0,31.06,0,1,0,0,0,1,0,0.16,0,1,0,0,1,395,1,False,False,False,False,False,False,False,True,3
387,1,25.46,25.46,1,1.0,29.17,0,0,0,0,0,1,0,0.15,0,0,0,0,1,1043,125,False,False,False,False,False,False,False,True,3
387,1,93.91,93.91,3,3.0,32.95,0,1,0,0,0,1,0,0.05,0,1,0,0,1,693,6,True,False,False,False,False,False,False,True,3
57,1,239.94,79.98,3,1.0,29.62,0,0,0,0,1,1,0,0.11,0,2,0,1,1,57,29,False,False,False,False,False,False,False,True,1
387,1,70.02,35.01,2,1.0,19.11,0,1,0,0,0,1,0,0.09,0,0,0,1,1,762,387,False,False,False,False,False,False,False,True,3
377,1,32.95,32.95,1,1.0,32.95,0,1,0,0,0,0,1,0.0,0,0,0,0,1,391,202,False,False,False,False,False,False,False,True,2
322,1,100.64,50.32,2,1.0,31.45,0,0,0,0,1,1,0,0.25,0,2,0,0,1,322,27,False,False,False,False,False,False,False,True,1
350,1,131.8,65.9,2,1.0,32.95,0,0,0,0,1,0,1,0.0,0,0,0,1,1,350,194,False,False,False,False,False,True,False,False,0
18,1,26.36,26.36,1,1.0,32.95,0,0,0,0,1,1,0,0.25,0,2,0,0,0,18,18,False,False,False,False,False,True,False,False,1
387,2,119.15,59.58,4,2.0,30.95,0,1,0,0,0,0,0,0.05,1,1,0,1,1,806,252,False,False,False,False,False,False,False,True,3
223,1,28.95,28.95,1,1.0,28.95,0,0,0,0,1,0,1,0.0,0,2,0,1,1,223,7,False,False,False,False,False,True,False,False,0
246,2,255.21,85.07,4,1.0,37.62,0,1,0,0,1,0,0,0.05,1,2,0,1,1,622,194,False,False,False,False,False,False,False,True,4
387,1,91.06,91.06,3,3.0,31.95,1,0,0,0,0,1,0,0.05,0,2,0,0,1,801,97,False,False,False,False,False,True,False,False,0
387,1,705.6,141.12,5,1.0,30.35,1,0,0,0,0,1,0,0.08,0,2,0,0,1,612,108,False,False,False,False,False,True,False,False,0
387,1,26.96,26.96,1,1.0,29.43,0,0,0,1,0,1,0,0.09,0,0,0,1,1,783,131,False,False,False,False,False,False,False,True,3
82,2,45.42,22.71,2,1.0,25.62,1,0,0,0,1,1,0,0.15,1,1,1,0,1,639,56,False,False,False,False,False,True,False,False,0
292,1,179.55,59.85,3,1.0,19.95,0,0,0,0,1,0,1,0.0,0,0,0,1,1,292,12,False,False,False,False,False,True,False,False,0
327,1,117.12,58.56,2,1.0,34.45,0,0,0,0,1,1,0,0.18,0,2,0,0,1,327,56,False,False,False,False,False,False,False,True,1
377,1,32.95,32.95,1,1.0,32.95,0,1,0,0,0,0,1,0.0,0,1,0,0,1,482,1,False,False,False,False,False,False,False,True,2
18,1,145.56,72.78,3,2.0,26.95,0,0,0,0,1,1,0,0.11,0,2,0,0,0,18,17,False,False,False,False,False,True,False,False,1
387,2,227.2,56.8,4,1.0,29.68,1,0,0,0,0,0,0,0.09,0,1,0,1,1,645,2,False,False,False,False,False,True,False,False,0
387,1,111.8,55.9,2,1.0,27.95,1,0,0,0,0,0,1,0.0,0,2,0,0,1,483,252,False,False,False,False,False,True,False,False,0
331,1,236.19,78.73,3,1.0,27.62,0,0,0,0,1,1,0,0.05,0,2,0,0,1,331,163,False,False,False,False,False,False,False,True,1
278,1,68.64,34.32,2,1.0,17.16,0,0,0,0,1,0,1,0.0,0,2,0,1,1,278,20,False,False,False,False,False,False,False,True,2
387,2,152.75,50.92,4,1.0,29.17,0,1,0,0,0,1,0,0.15,0,2,0,1,1,785,1,False,False,False,False,False,False,False,True,3
103,1,123.21,123.21,7,7.0,28.95,0,0,1,0,0,1,0,0.64,0,1,1,0,1,103,32,False,False,False,False,False,True,False,False,1
377,2,710.63,236.88,15,5.0,20.78,0,0,0,1,0,1,0,0.1,0,0,0,0,1,403,174,False,False,False,False,False,False,False,True,4
203,2,262.74,65.68,4,1.0,31.4,0,0,0,1,1,0,0,0.09,0,1,0,1,1,760,-1,False,False,False,False,False,False,False,True,1
241,1,66.51,66.51,2,2.0,36.95,0,0,1,0,0,1,0,0.11,0,1,1,1,1,241,2,False,False,False,False,False,False,False,True,1
238,1,36.95,36.95,1,1.0,36.95,0,0,0,0,1,0,1,0.0,0,0,0,1,1,238,192,False,False,False,False,False,False,False,True,2
387,1,33.95,33.95,1,1.0,33.95,0,1,0,0,0,0,1,0.0,0,0,0,1,1,622,153,False,False,False,False,False,False,False,True,2
377,2,93.67,46.84,3,2.0,33.93,0,1,0,0,0,1,0,0.16,0,0,0,1,1,657,346,False,False,False,False,False,False,False,True,3
12,2,324.27,108.09,7,2.0,28.95,0,0,0,0,1,0,0,0.18,0,2,0,0,1,19,-3,False,False,False,False,False,True,False,False,1
377,1,31.46,31.46,1,1.0,34.66,0,1,0,0,0,1,0,0.1,0,0,0,1,1,422,41,False,False,False,False,False,False,False,True,3
377,1,65.9,65.9,2,2.0,32.95,0,1,0,0,0,0,1,0.0,0,1,0,0,1,420,283,False,False,False,False,False,False,False,True,2
387,1,23.76,23.76,1,1.0,27.22,0,1,0,0,0,1,0,0.15,0,1,0,1,1,791,56,False,False,False,False,False,False,False,True,3
387,1,29.95,29.95,1,1.0,29.95,1,0,0,0,0,0,1,0.0,0,2,0,1,1,628,-1,False,False,False,False,False,True,False,False,0
387,1,33.95,33.95,1,1.0,33.95,1,0,0,0,0,0,1,0.0,0,1,0,1,1,621,-2,False,False,False,False,False,True,False,False,0
387,1,33.26,33.26,1,1.0,36.65,0,0,0,1,0,1,0,0.1,0,1,0,0,1,607,253,False,False,False,False,False,False,False,True,3
15,4,433.38,72.23,11,2.0,32.78,0,0,0,0,1,1,0,0.46,1,1,1,1,1,125,13,False,False,False,False,False,True,False,False,4
91,1,237.28,118.64,4,2.0,32.95,0,0,0,0,1,1,0,0.11,0,0,0,1,1,91,-4,True,False,False,False,False,False,False,True,1
387,3,305.45000000000005,43.64,7,1.0,27.8,0,1,0,1,0,1,0,1.0,0,2,0,0,1,1069,1,False,False,True,False,False,False,False,True,3
21,1,67.23,67.23,3,3.0,28.95,0,0,0,0,1,1,0,0.29,0,1,1,1,1,283,-3,False,False,False,False,False,True,False,False,1
387,1,29.95,29.95,1,1.0,29.95,0,1,0,0,0,0,1,0.0,0,0,0,0,1,618,298,False,False,False,False,False,False,False,True,2
387,1,120.42,60.21,2,1.0,33.17,0,0,0,1,0,1,0,0.1,0,0,0,0,1,523,387,False,False,False,False,False,False,False,True,3
377,4,532.09,66.51,10,1.0,25.01,0,1,0,0,0,0,0,0.1,1,0,0,1,1,1069,365,False,False,False,False,False,False,False,True,4
132,3,852.66,121.81,14,2.0,27.95,0,0,0,0,1,1,0,0.25,1,2,0,1,1,220,2,False,False,False,False,False,False,False,True,4
387,1,27.87,27.87,1,1.0,30.42,0,0,0,1,0,1,0,0.09,0,1,0,0,1,779,336,False,False,False,False,False,False,False,True,3
4,1,25.15,25.15,1,1.0,27.95,0,0,0,0,1,1,0,0.11,0,1,1,0,0,4,4,False,False,False,False,False,True,False,False,1
94,2,402.5,80.5,6,1.0,29.95,0,0,0,0,1,1,0,0.11,0,0,0,1,1,242,41,False,False,False,False,False,False,False,True,1
70,1,173.32,173.32,7,7.0,30.95,0,0,0,0,1,1,0,0.25,0,1,1,1,1,124,7,False,False,False,False,False,True,False,False,1
387,1,78.18,78.18,3,3.0,28.45,0,0,0,1,0,1,0,0.09,0,1,0,1,1,820,252,False,False,False,False,False,False,False,True,3
69,1,147.36,73.68,3,2.0,26.95,0,0,0,0,1,1,0,0.11,0,2,0,0,1,69,1,False,False,False,False,False,False,False,True,1
377,1,361.26,120.42,4,1.0,33.34,1,0,0,0,0,1,0,0.1,0,0,0,0,1,423,377,False,False,False,False,False,True,False,False,0
387,1,67.9,67.9,2,2.0,33.95,0,0,0,1,0,0,1,0.0,0,2,0,0,1,604,238,False,False,False,False,False,False,False,True,2
387,1,91.06,91.06,3,3.0,31.95,0,1,0,0,0,1,0,0.05,0,0,0,0,1,904,387,False,False,False,False,False,False,False,True,3
387,1,32.95,32.95,1,1.0,32.95,0,1,0,0,0,0,1,0.0,0,0,0,1,1,727,387,False,False,False,False,False,False,False,True,2
387,1,28.95,28.95,1,1.0,28.95,0,1,0,0,0,0,1,0.0,0,2,0,0,1,957,1,False,False,False,False,False,False,False,True,2
387,1,24.95,24.95,1,1.0,24.95,0,1,0,0,0,0,1,0.0,0,2,0,1,1,1007,253,True,False,False,False,False,False,False,True,2
387,1,32.95,32.95,1,1.0,32.95,0,1,0,0,0,0,1,0.0,0,0,0,0,1,986,387,False,False,False,False,False,False,False,True,2
280,1,177.93,177.93,6,6.0,32.95,0,0,0,0,1,1,0,0.11,0,1,1,0,0,280,41,False,False,False,False,False,True,False,False,1
387,1,33.95,33.95,1,1.0,33.95,0,1,0,0,0,0,1,0.0,0,2,0,1,1,615,213,False,False,False,False,False,False,False,True,2
257,3,457.21,65.32,7,1.0,26.05,0,0,1,1,0,0,0,0.11,1,1,0,0,1,625,2,False,False,False,False,False,False,False,True,4
387,1,25.95,25.95,1,1.0,25.95,0,1,0,0,0,0,1,0.0,0,1,0,0,1,939,1,False,False,False,False,False,False,False,True,2
387,2,178.75,59.58,3,1.0,35.95,0,1,0,0,0,0,1,0.0,1,0,0,0,1,599,387,True,False,False,False,False,False,False,True,2
387,1,29.66,29.66,1,1.0,32.68,0,0,0,1,0,1,0,0.1,0,1,0,1,1,436,28,False,False,False,False,False,False,False,True,3
377,1,188.67,62.89,3,1.0,23.1,0,0,0,1,0,1,0,0.1,0,1,0,1,1,430,22,False,False,False,False,False,False,False,True,3
377,1,262.68,87.56,4,1.0,21.62,0,1,0,0,0,1,0,0.05,0,2,0,0,0,405,377,False,False,False,False,False,False,False,True,3
253,1,258.78000000000003,86.26,3,1.0,31.95,0,0,0,0,1,1,0,0.11,0,0,0,1,1,253,41,False,False,False,True,False,False,False,True,1
2,1,29.71,29.71,1,1.0,34.95,0,0,0,0,1,1,0,0.18,0,2,0,0,1,2,-1,False,False,False,False,False,False,False,True,1
387,2,168.29000000000002,56.1,4,1.0,29.38,0,1,0,0,0,0,0,0.23,0,0,0,1,1,814,249,True,False,False,False,False,False,False,True,3
254,1,105.8,52.9,2,1.0,26.45,0,0,0,0,1,0,1,0.0,0,2,0,0,1,254,21,False,False,False,False,False,False,False,True,2
111,1,38.95,38.95,1,1.0,38.95,0,0,1,0,0,0,1,0.0,0,2,0,0,1,111,2,False,False,False,False,False,True,False,False,2
387,2,222.84,55.71,4,1.0,30.41,0,1,0,0,0,0,0,0.21,1,0,0,1,1,962,187,False,False,False,False,False,False,False,True,3
335,1,221.94,73.98,3,1.0,25.95,0,0,0,0,1,1,0,0.05,0,2,0,1,1,335,138,False,False,False,False,False,False,False,True,1
387,1,258.56,129.28,5,2.0,30.9,0,0,0,0,0,1,0,0.18,0,0,0,0,1,1068,387,False,False,False,False,False,True,False,False,0
248,2,69.9,34.95,2,1.0,34.95,0,0,0,0,1,0,1,0.0,0,2,0,1,1,298,126,False,False,False,False,False,True,False,False,0
387,1,158.91,52.97,3,1.0,19.28,1,0,0,0,0,1,0,0.09,0,1,0,0,1,738,30,False,False,False,False,False,True,False,False,0
387,1,36.95,36.95,1,1.0,36.95,0,1,0,0,0,0,1,0.0,0,0,0,1,1,525,41,False,False,False,False,False,False,False,True,2
387,1,250.71,83.57,3,1.0,30.41,0,1,0,0,0,1,0,0.09,0,0,0,1,1,1020,131,False,False,False,False,False,False,False,True,3
109,3,577.22,72.15,9,1.0,30.96,0,1,0,0,1,1,0,0.46,1,2,0,1,1,456,1,False,False,False,False,False,False,False,True,4
377,1,28.95,28.95,1,1.0,28.95,0,1,0,0,0,0,1,0.0,0,0,0,0,1,418,377,False,False,False,False,False,False,False,True,2
313,1,31.95,31.95,1,1.0,31.95,0,0,1,0,0,0,1,0.0,0,1,1,0,1,313,208,False,False,False,False,False,False,False,True,2
387,2,248.87,124.44,10,5.0,29.68,0,1,0,0,0,1,0,0.23,0,2,0,1,1,587,-5,False,False,False,False,False,False,False,True,3
387,3,89.85000000000001,29.95,3,1.0,29.95,0,1,0,0,0,0,1,0.0,0,0,0,1,1,623,160,False,False,False,False,False,False,False,True,2
387,2,122.8,61.4,5,2.0,29.1,0,0,0,1,0,1,0,0.23,0,1,0,1,1,586,23,False,False,False,False,False,False,False,True,3
387,1,33.26,33.26,1,1.0,36.31,0,1,0,0,0,1,0,0.09,0,0,0,0,1,616,387,False,False,False,False,False,False,False,True,3
347,1,387.12,129.04,5,2.0,27.62,0,0,0,0,1,1,0,0.08,0,2,0,1,1,347,1,False,False,False,False,False,False,False,True,1
387,1,26.95,26.95,1,1.0,26.95,0,0,0,0,0,0,1,0.0,0,2,0,0,1,531,252,False,False,False,False,False,False,False,True,2
377,1,279.52,139.76,5,2.0,20.95,0,0,0,1,0,1,0,0.05,0,1,0,1,1,398,105,False,False,False,False,False,False,False,True,3
64,1,28.95,28.95,1,1.0,28.95,0,0,0,0,1,0,1,0.0,0,2,0,0,0,64,36,False,False,False,False,False,False,False,True,2
107,1,215.94,107.97,8,4.0,15.95,0,0,0,0,1,1,0,0.63,0,1,1,1,1,160,19,False,False,False,False,False,False,False,True,1
163,1,25.56,25.56,1,1.0,31.95,0,0,1,0,0,1,0,0.25,0,1,1,1,1,190,22,False,False,False,False,False,False,False,True,1
184,1,459.7,229.85,2,1.0,127.7,0,0,1,0,0,1,0,0.11,0,1,1,1,1,185,2,False,False,False,False,False,False,False,True,1
39,1,364.05,121.35,5,2.0,28.95,0,0,0,0,1,1,0,0.18,0,1,1,0,1,39,13,False,False,False,False,False,False,False,True,1
174,1,149.12,74.56,3,2.0,27.95,0,0,1,0,0,1,0,0.11,0,1,1,1,1,175,1,False,False,False,False,False,False,False,True,1
387,3,76.87,25.62,3,1.0,27.67,0,1,0,0,0,0,0,0.16,1,1,0,1,1,642,1,False,False,False,False,False,False,False,True,3
387,1,47.9,47.9,2,2.0,23.95,0,1,0,0,0,0,1,0.0,0,2,0,1,1,1078,6,False,False,False,False,False,False,False,True,2
231,1,75.39,75.39,1,1.0,88.7,0,0,0,0,1,1,0,0.18,0,0,0,1,1,477,7,False,False,False,False,False,True,False,False,1
387,1,247.53000000000003,82.51,3,1.0,28.95,1,0,0,0,0,1,0,0.05,0,2,0,0,0,986,387,False,False,False,False,False,True,False,False,0
242,1,66.51,66.51,2,2.0,36.95,0,0,0,0,1,1,0,0.11,0,0,0,1,1,242,41,False,False,False,False,False,False,False,True,1
196,1,26.95,26.95,1,1.0,29.95,0,0,1,0,0,1,0,0.11,0,0,0,1,1,196,99,False,False,False,False,True,False,False,True,1
50,1,1069.48,267.37,13,3.0,28.7,0,0,0,0,1,1,0,0.39,0,1,1,1,1,256,22,False,False,False,False,False,False,False,True,4
387,1,82.51,82.51,3,3.0,28.95,0,0,0,1,0,1,0,0.05,0,1,0,1,1,842,56,False,False,False,False,False,False,False,True,3
107,2,932.2,155.37,14,2.0,27.95,0,0,1,0,1,1,0,0.55,1,1,1,1,1,119,-3,False,False,False,False,False,False,False,True,4
233,1,216.12,108.06,4,2.0,33.45,0,0,0,0,1,1,0,0.24,0,2,0,1,1,233,21,False,False,False,False,False,False,False,True,1
2,3,398.59,79.72,9,2.0,26.35,0,0,0,0,1,0,0,0.18,1,1,1,1,1,188,-2,False,False,False,True,False,False,False,True,4
387,1,33.95,33.95,1,1.0,33.95,0,1,0,0,0,0,1,0.0,0,2,0,0,0,535,387,False,False,False,False,False,False,False,True,2
226,1,36.95,36.95,1,1.0,36.95,0,0,0,0,1,0,1,0.0,0,0,0,0,1,233,41,False,False,False,False,False,False,False,True,2
387,1,25.95,25.95,1,1.0,25.95,0,1,0,0,0,0,1,0.0,0,2,0,1,1,531,231,False,False,False,False,False,False,False,True,2
201,2,567.16,94.53,6,1.0,27.78,0,0,1,0,1,0,0,0.05,0,0,0,1,1,229,175,False,False,False,False,False,False,False,True,1
98,3,388.7,97.18,8,2.0,34.95,0,1,0,0,1,0,0,0.32,1,2,0,1,1,565,2,False,False,False,False,False,False,False,True,4
98,1,386.96,96.74,5,1.0,30.95,0,0,0,0,1,1,0,0.55,0,0,0,1,1,98,23,False,False,False,False,False,False,False,True,1
387,2,51.71,25.86,2,1.0,27.58,0,1,0,0,0,0,0,0.15,1,0,0,1,1,873,50,True,False,False,False,False,False,False,True,3
387,2,61.12,30.56,2,1.0,33.36,0,1,0,1,0,1,0,0.09,1,1,0,1,1,621,0,False,False,False,False,False,False,False,True,3
387,1,135.8,67.9,2,1.0,33.95,0,1,0,0,0,0,1,0.0,0,2,0,0,1,604,2,False,False,False,False,False,False,False,True,2
387,1,24.61,24.61,1,1.0,28.59,0,1,0,0,0,1,0,0.16,0,0,0,1,1,568,204,False,False,False,False,False,False,False,True,3
387,1,30.56,30.56,1,1.0,33.67,0,0,0,1,0,1,0,0.1,0,1,0,1,1,454,23,False,False,False,False,False,False,False,True,3
377,1,28.95,28.95,1,1.0,28.95,0,1,0,0,0,0,1,0.0,0,2,0,0,1,410,168,False,False,False,False,False,False,False,True,2
245,2,1189.62,132.18,9,1.0,29.51,0,0,1,0,0,1,0,0.11,0,1,1,1,1,318,31,False,False,False,False,False,False,False,True,1
51,1,83.58,83.58,3,3.0,30.95,0,0,0,0,1,1,0,0.11,0,0,0,0,1,51,25,False,False,False,False,False,False,False,True,1
202,1,106.94,53.47,2,1.0,31.45,0,0,0,0,1,1,0,0.18,0,0,0,1,1,202,174,False,False,False,False,False,False,False,True,1
271,1,30.55,30.55,1,1.0,33.95,0,0,0,0,1,1,0,0.11,0,0,0,1,1,273,41,False,False,False,False,False,False,False,True,1
387,2,59.9,29.95,2,1.0,29.95,0,1,0,0,0,0,1,0.0,1,2,0,1,1,656,102,False,False,False,False,False,False,False,True,2
12,1,192.66,64.22,3,1.0,26.76,0,0,0,0,1,1,0,0.25,0,2,0,0,1,12,2,False,False,False,False,False,True,False,False,1
244,2,67.9,33.95,2,1.0,33.95,0,0,1,0,1,0,1,0.0,1,2,0,1,1,250,21,False,False,False,False,False,False,False,True,2
387,1,133.8,66.9,2,1.0,33.45,0,0,0,1,0,0,1,0.0,0,2,0,0,1,729,0,False,False,False,False,False,False,False,True,2
193,1,124.64,62.32,2,1.0,31.16,0,0,0,0,1,0,1,0.0,0,1,1,1,1,197,1,False,False,False,False,False,False,False,True,1
55,2,923.38,184.68,11,2.0,29.52,0,0,1,0,1,1,0,0.11,0,1,1,1,1,210,1,False,False,False,False,False,True,False,False,1
387,1,28.75,28.75,1,1.0,31.39,0,0,0,1,0,1,0,0.09,0,0,0,0,1,687,28,False,False,False,False,False,False,False,True,3
387,1,26.96,26.96,1,1.0,29.43,0,0,0,1,0,1,0,0.09,0,0,0,1,1,802,50,False,False,False,False,False,False,False,True,3
354,1,52.11,52.11,2,2.0,28.95,0,0,0,0,1,1,0,0.11,0,0,0,1,1,354,154,False,False,False,False,False,False,False,True,1
387,2,215.58,53.9,4,1.0,30.88,0,1,0,1,0,1,0,0.15,1,0,0,1,1,867,11,False,False,False,False,False,False,False,True,3
387,2,53.9,26.95,2,1.0,26.95,0,1,0,0,0,0,1,0.0,0,0,0,0,1,912,97,False,False,False,False,False,False,False,True,2
387,2,568.02,142.0,10,2.0,30.68,0,0,0,0,0,1,0,0.09,1,1,0,1,1,783,2,False,False,False,False,False,True,False,False,0
387,1,6.95,6.95,1,1.0,6.95,0,1,0,0,0,0,1,0.0,0,0,0,0,1,649,387,False,False,False,False,False,False,False,True,2
387,1,127.8,63.9,2,1.0,31.95,0,1,0,0,0,0,1,0.0,0,0,0,1,1,644,56,False,False,False,False,False,False,False,True,2
387,2,129.75,43.25,3,1.0,26.28,0,1,0,0,0,0,1,0.0,0,1,0,1,1,820,52,False,False,False,False,False,False,False,True,2
217,2,365.84,121.95,12,4.0,21.95,0,0,0,0,1,1,0,0.11,0,2,0,1,1,224,143,False,False,False,False,False,True,False,False,0
235,1,151.8,75.9,2,1.0,37.95,0,0,0,0,1,0,1,0.0,0,2,0,1,1,235,208,False,False,False,False,False,False,False,True,2
14,1,26.05,26.05,1,1.0,28.95,0,0,0,0,1,1,0,0.11,0,1,1,1,1,14,-1,False,False,False,False,False,False,False,True,1
387,4,630.78,105.13,20,3.0,23.45,0,1,0,0,0,0,0,0.11,1,2,0,1,1,904,126,False,False,False,False,False,False,False,True,4
156,1,127.3,127.3,5,5.0,29.95,0,0,0,0,1,1,0,0.18,0,2,0,0,1,156,130,False,False,False,False,False,False,False,True,1
275,1,19.95,19.95,1,1.0,19.95,0,0,0,0,1,0,1,0.0,0,2,0,1,1,275,208,False,False,False,False,False,False,False,True,2
387,1,412.44,137.48,5,2.0,31.44,0,1,0,0,0,1,0,0.15,0,2,0,1,1,657,-4,False,False,False,False,False,False,False,True,3
387,4,2074.69,129.67,18,1.0,25.88,0,1,0,1,0,0,0,0.32,1,1,0,1,1,630,23,False,False,False,False,False,False,False,True,4
217,1,62.91,62.91,2,2.0,34.95,0,0,0,0,1,1,0,0.11,0,1,1,1,1,255,41,False,False,False,False,False,False,False,True,1
387,1,133.8,66.9,2,1.0,33.45,0,0,0,1,0,0,1,0.0,0,1,0,0,1,615,172,False,False,False,False,False,False,False,True,2
332,1,35.95,35.95,1,1.0,39.95,0,0,1,0,0,1,0,0.11,0,2,0,1,1,332,208,False,False,False,False,False,False,False,True,1
387,1,704.32,176.08,7,2.0,28.7,0,1,0,0,0,1,0,0.11,0,2,0,0,1,553,252,False,False,False,False,True,False,False,True,3
50,1,88.98,88.98,3,3.0,32.95,0,0,0,0,1,1,0,0.11,0,2,0,0,1,50,2,False,False,False,False,False,False,False,True,1
207,1,82.53,82.53,3,3.0,28.95,0,0,0,0,1,1,0,0.05,0,2,0,0,1,207,126,False,False,False,False,False,False,False,True,1
48,1,71.82,71.82,1,1.0,79.81,0,0,0,0,1,1,0,0.11,0,0,0,1,1,48,22,False,False,False,False,False,False,False,True,1
387,1,133.8,66.9,2,1.0,33.45,0,1,0,0,0,0,1,0.0,0,1,0,0,1,858,253,False,False,False,False,False,False,False,True,2
387,2,301.58,75.4,4,1.0,32.45,1,0,0,1,0,0,0,0.05,0,1,0,1,1,711,22,False,False,False,False,False,True,False,False,0
367,5,882.8399999999999,73.57,13,1.0,30.46,0,1,0,1,1,1,0,0.23,1,1,1,1,1,1035,1,False,False,False,False,False,False,False,True,4
387,1,210.21,70.07,3,1.0,25.5,0,1,0,0,0,1,0,0.09,0,0,0,0,1,683,387,False,False,False,False,False,False,False,True,3
387,1,26.97,26.97,1,1.0,29.71,0,1,0,0,0,1,0,0.1,0,1,0,0,1,456,387,False,False,False,False,False,False,False,True,3
387,1,30.56,30.56,1,1.0,33.36,0,0,0,1,0,1,0,0.09,0,0,0,1,1,653,387,False,False,False,False,False,False,False,True,3
110,1,86.28,86.28,3,3.0,31.95,0,0,0,0,1,1,0,0.11,0,2,0,0,1,110,32,False,False,False,False,False,False,False,True,1
387,1,28.75,28.75,1,1.0,31.39,0,1,0,0,0,1,0,0.09,0,0,0,1,1,797,387,False,False,False,False,False,False,False,True,3
71,3,654.28,93.47,11,2.0,31.52,0,0,0,0,1,1,0,0.46,1,1,1,1,1,98,-5,False,False,False,False,False,False,False,True,4
197,1,171.54,85.77,4,2.0,23.66,0,1,0,0,0,1,0,0.25,0,0,0,1,1,197,108,False,False,False,False,False,False,False,True,3
387,2,1118.16,139.77,10,1.0,30.68,0,1,0,1,0,1,0,0.09,1,0,0,0,1,649,387,False,False,False,False,False,False,False,True,3
322,1,58.95,58.95,1,1.0,58.95,0,0,0,0,1,0,1,0.0,0,2,0,1,1,322,56,False,False,False,False,False,False,False,True,2
311,1,344.54,172.27,2,1.0,95.71,0,0,1,0,0,1,0,0.11,0,0,0,1,1,311,41,False,False,False,False,False,False,False,True,1
120,1,28.95,28.95,1,1.0,28.95,0,0,0,0,1,0,1,0.0,0,2,0,1,1,120,92,False,False,False,False,False,False,False,True,2
285,2,604.75,151.19,8,2.0,33.45,0,0,0,0,1,1,0,0.11,0,1,1,1,1,368,41,False,False,False,False,False,False,False,True,1
242,2,148.75,49.58,3,1.0,29.62,0,1,0,0,1,0,1,0.0,0,2,0,0,1,734,2,False,False,False,False,False,False,False,True,2
311,1,35.95,35.95,1,1.0,39.95,0,0,1,0,0,1,0,0.11,0,1,1,0,1,311,41,False,False,False,False,False,False,False,True,1
